,title,cluster
398,I am vomiting mucous daily.If I take allergy meds like levocetrizine I dont have this feeling.My doctor tested me with nasal endoscopy.He told me I am having deviated septum and asked me to undergo surgery.I am little scared about surgery.Should I undergo surgery or continue with medicines?,4
401,"Hello! I went through a deviated septum surgery, and was instructed to use a saline spray. I acquired a Humer spray (an options my doc listed), but no one said how exactly to use it. 1. How long should I spray for? I'm currently pressing the nozzle in short bursts, but I heard you should hold it for 2-4 seconds. 2. Should I use the spray until it comes out of the other nostril (or mouth)? 3. Is the use of the spray still alright if one of my nostrils is filled with a blood absorbing sponge?",4
410,"The type of surgery I had was Septoplasty, Turbinate Reduction and Concha Bulloosa surgery I feel somewhat better but I am still feeling congested. Not a lot of mucus but just a pressure feeling in my sinuses on the sides of my nostrils. I am doing nasal rinses twice a day, and just started back on Flonase and Astelin. Is it normal to still feel congested at times? Seems to get worse with extreme temperature changes such as coming from outdoors into the cold air conditioning.",4
416,"I had a septoplasty with septal spreader grafts, FESS surgery, outfracture of inferior turbinates with submucosal microdebridement of both inferior turbinates. It has been a year. I have experienced feelings of too open breathing of cold dry air, severe insomnia, dry nasal passages..in addition to all of this. It feels soft and pliable as if there is no support. Is it possible to have revision surgery to have better support? Possibly removing spreader grafts and reconstruction of the septal area?",4
420,At about a month the doctor said my nose appears to be bending back again and that the cartilage has memory. He suggested that a few times daily I bend the cartilage slightly toward the other direction. Does this sound correct? How many times would you recommend daily and how long to hold the nose?,4
427,"I know it's only been a week, but I took a peak and there's a small hole. I'm seeing my ENT/surgeon this Monday, but I'm terrified is a perforation. In reading up, you need an extremely qualified doctor to do this repair surgery and I'm not finding any local. I don't want a button, I want it fixed. How do I ensure I find someone very good, when I can't find anybody at all!? Maybe I'm jumping the gun, but I am very freaked. Plus, my insurance doesn't appear to cover any plastic surgeons. Help!!",4
437,"grafts in my nasal valve make my nostrils open all the time even when i breath in or out, my valves dont fonction normally because they stay wild open all the time and i feel like there too much air going in my nose, my nose get dry all the time and there's not enough resistance to the air I also have spreader grafts that i would like to remove, is it possible to do it ?",4
438,"8 years ago I had septoplasty for diavated septum. They did cosmetic work too. Immediately after I noticed the nostrils were uneven oh, however I was able to breathe like never before. So I considered the unevenness not important. The flaw can only be seen if your looking up towards me. Im now Having breathing problems again, the smaller side hardly gets air, and feels constantly congested... as if it's reverting. Is it possible that my septum is deviated again? What should I consider?",4
443,I had Sinus surgery and septoplasty on 22 march around 2 months ago.But i am having headache daily around the eyes .What can be the possible cause of it?,4
448,For as long as i can rememberi have only been able to breathe through one nostril at a time it sometimes switches and this causes me to breathe loudly when and im not sure if its bad or normal but either way i want to fix this problem,4
